StuduentID;ModuleCode;AcYear;Mark;Grade;Age;Gender;Status;CourseCode;Course Name;Level of Study;;;Row Labels;Count of Attendance(Status);Percentage
00000976;MFP2008-N;2018/9;73;A;19;M;P;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000978;GAV2025-N;2018/9;65;B;19;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000979;CIS2015-N;2018/9;82;A;21;F;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00000980;CAM1030-N;2018/9;0;F;61;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000982;MFP2001-N;2018/9;68;B;42;F;P;OABA;BA (Hons) Performing Arts;BA;;;;;
00000985;GAV2025-N;2018/9;75;A;39;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000987;GAV2025-N;2018/9;54;C;52;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000988;GAV1015-N;2018/9;68;B;20;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000991;MFP2005-N;2018/9;65;B;22;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000991;MFP2008-N;2018/9;75;A;22;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000993;GAV2004-N;2018/9;57;C;19;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000993;GAV2005-N;2018/9;48;D;19;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001011;CAM1030-N;2018/9;76;A;18;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001012;CIS2018-N;2018/9;56;C;22;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001012;CIS2026-N;2018/9;65;B;22;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001013;GAV2025-N;2018/9;60;B;47;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001014;GAV2025-N;2018/9;63;B;67;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001015;GAV2025-N;2018/9;70;A;21;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001016;CIS1005-N;2018/9;55;C;20;F;ABS;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001016;CIS1019-N;2018/9;80;A;20;F;ABS;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001017;GAV2024-N;2018/9;61;B;18;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001018;GAV2025-N;2018/9;40;D;21;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001019;GAV2025-N;2018/9;47;D;18;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001020;MFP2001-N;2018/9;71;A;49;F;P;OABA;BA (Hons) Performing Arts;BA;;;;;
00000955;GAV2024-N;2018/9;50;C;18;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000956;GAV2025-N;2018/9;72;A;69;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00000959;GAV2004-N;2018/9;2;F;33;M;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000959;GAV2005-N;2018/9;25;F;33;M;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00000974;GAV2025-N;2018/9;58;C;18;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00000975;GAV2004-N;2018/9;70;A;69;F;P;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00000975;GAV2005-N;2018/9;75;A;69;F;P;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00000994;GAV2024-N;2018/9;36;F;22;M;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00000996;DES2188-N;2018/9;67;B;47;F;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000996;DES2193-N;2018/9;70;A;47;F;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000997;MFP2005-N;2018/9;68;B;21;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000997;MFP2008-N;2018/9;67;B;21;M;ABS;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00000998;DES2188-N;2018/9;68;B;21;F;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00000998;DES2193-N;2018/9;70;A;21;F;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001025;MFP2005-N;2018/9;77;A;20;M;P;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001025;MFP2008-N;2018/9;66;B;20;M;P;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001026;GAV2024-N;2018/9;80;A;21;M;P;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001027;GAV2004-N;2018/9;78;A;21;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001027;GAV2005-N;2018/9;50;C;21;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001031;CIS1005-N;2018/9;53;C;22;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001031;CIS1019-N;2018/9;26;F;22;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001033;GAV2005-N;2018/9;53;C;22;F;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001034;GAV2025-N;2018/9;28;F;22;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001036;GAV2025-N;2018/9;67;B;19;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001046;GAV2025-N;2018/9;55;C;22;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001243;GAV2008-N;2018/9;50;C;18;F;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001244;GAV2011-N;2018/9;61;B;57;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001246;DES1217-N;2018/9;58;C;62;M;ABS;FASNG;BA (Hons) Fine Art;BA;;;;;
00001247;DES2187-N;2018/9;68;B;45;F;ABS;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001250;FAE2014-N;2018/9;62;B;19;M;PRM;FASNG;BA (Hons) Fine Art;BA;;;;;
00001252;GAV2008-N;2018/9;70;A;18;F;ABS;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001287;GAV2028-N;2018/9;68;B;22;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001295;GAV2028-N;2018/9;0;F;44;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001355;GAV2011-N;2018/9;66;B;20;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001363;CIS0002-N;2018/9;0;F;20;F;ABS;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001364;GAV2008-N;2018/9;46;D;19;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001365;GAV2008-N;2018/9;56;C;20;F;P;VIEIMO;MComp (Hons) Visual Effects;MC;;;;;
00001368;GAV2028-N;2018/9;7;F;20;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001369;GAV2011-N;2018/9;71;A;21;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001371;GAV2015-N;2018/9;72;A;61;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001372;CIS2001-N;2018/9;48;D;22;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001372;CIS2021-N;2018/9;50;C;22;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001376;GAV2028-N;2018/9;53;C;18;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001380;GAV2011-N;2018/9;0;WS;21;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001382;DES2187-N;2018/9;60;B;20;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001384;GAV2011-N;2018/9;64;B;20;M;P;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00001386;GAV2011-N;2018/9;62;B;19;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00000951;GAV1015-N;2018/9;26;F;65;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001062;MFP2005-N;2018/9;63;B;21;M;AA;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001062;MFP2008-N;2018/9;76;A;21;M;AA;FTPBA;BA (Hons) Film and Television Production;BA;;;;;
00001064;CIS2018-N;2018/9;44;D;21;F;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001064;CIS2026-N;2018/9;63;B;21;F;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001067;GAV2005-N;2018/9;22;F;33;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001068;GAV2025-N;2018/9;40;D;22;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001071;DES2188-N;2018/9;64;B;19;M;ABS;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001071;DES2193-N;2018/9;45;D;19;M;ABS;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001073;GAV2025-N;2018/9;45;D;20;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001076;GAV2004-N;2018/9;44;D;21;F;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001076;GAV2005-N;2018/9;42;D;21;F;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001078;GAV2004-N;2018/9;80;A;22;F;P;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00001078;GAV2005-N;2018/9;92;A;22;F;P;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00001079;GAV2004-N;2018/9;28;F;65;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001079;GAV2005-N;2018/9;26;F;65;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001080;GAV2025-N;2018/9;60;B;22;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001083;CIS2018-N;2018/9;72;A;46;M;ABS;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001083;CIS2026-N;2018/9;76;A;46;M;ABS;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001087;GAV2004-N;2018/9;65;B;21;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001087;GAV2005-N;2018/9;76;A;21;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001088;DES2188-N;2018/9;70;A;19;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001088;DES2193-N;2018/9;70;A;19;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001091;GAV2025-N;2018/9;72;A;21;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001093;CIS2015-N;2018/9;75;A;19;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001095;CIS1005-N;2018/9;0;F;48;F;ABS;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001095;CIS1019-N;2018/9;0;F;48;F;ABS;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001097;GAV2025-N;2018/9;67;B;21;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001098;CIS1005-N;2018/9;62;B;27;F;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001221;GAV2011-N;2018/9;73;A;52;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001224;CIS2001-N;2018/9;77;A;58;F;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001224;CIS2021-N;2018/9;90;A;58;F;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001226;GAV2028-N;2018/9;80;A;20;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001228;CIS0002-N;2018/9;0;F;20;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001230;CIS2001-N;2018/9;48;D;19;M;PWR;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001230;CIS2021-N;2018/9;55;C;19;M;PWR;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001232;CIS2001-N;2018/9;17;F;19;M;ABS;CSCPRD;MComp (Hons) Computer Science;MC;;;;;
00001232;CIS2021-N;2018/9;25;F;19;M;ABS;CSCPRD;MComp (Hons) Computer Science;MC;;;;;
00001235;GAV2028-N;2018/9;81;A;20;M;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001238;GAV2008-N;2018/9;71;A;22;F;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001239;GAV2008-N;2018/9;51;C;22;F;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001269;GAV2028-N;2018/9;53;C;67;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001271;GAV2028-N;2018/9;74;A;51;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001274;GAV2008-N;2018/9;64;B;48;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001278;GAV2011-N;2018/9;68;B;44;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001279;GAV2028-N;2018/9;64;B;19;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001280;GAV2011-N;2018/9;65;B;20;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001282;DES2187-N;2018/9;58;C;18;M;ABS;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001283;GAV2028-N;2018/9;61;B;21;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001413;COM3067-N;2018/9;46;D;21;M;P;CSNSNG;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001415;CIS2001-N;2018/9;52;C;65;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001415;CIS2021-N;2018/9;52;C;65;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001419;FPL1004-N;2018/9;39;F;21;F;ABS;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001419;FPL1016-N;2018/9;57;C;21;F;ABS;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001420;GAV2008-N;2018/9;65;B;43;F;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001421;GAV2028-N;2018/9;30;F;21;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001422;GAV2008-N;2018/9;40;D;63;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001425;CIS4008-N;2018/9;36;F;20;M;ABS;CNMS;MSc Computing;MS;;;;;
00001425;CIS4020-N;2018/9;58;C;20;M;ABS;CNMS;MSc Computing;MS;;;;;
00001173;GAV2017-N;2018/9;0;DA;19;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001173;GAV2029-N;2018/9;0;DA;19;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001175;GAV1002-N;2018/9;51;C;18;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001175;GAV1004-N;2018/9;0;F;18;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001219;GAV2021-N;2018/9;71;A;18;M;ABS;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00001220;GAV2021-N;2018/9;93;A;19;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001221;GAV2021-N;2018/9;81;A;52;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001222;CIS1013-N;2018/9;43;D;19;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001223;GAV1001-N;2018/9;92;A;19;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001223;GAV1002-N;2018/9;57;C;19;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001223;GAV1004-N;2018/9;20;F;19;M;P;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001225;GAV2017-N;2018/9;76;A;21;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001225;GAV2029-N;2018/9;88;A;21;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001231;CIS2016-N;2018/9;60;B;64;M;P;INFSNG;BSc (Hons) Information Technology;BS;;;;;
00001237;GAV2017-N;2018/9;74;A;22;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001237;GAV2029-N;2018/9;77;A;22;F;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001266;CIS2016-N;2018/9;61;B;44;M;P;HIFBS;BSc (Hons) Health Informatics;BS;;;;;
00001267;GAV2017-N;2018/9;56;C;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001267;GAV2029-N;2018/9;46;D;20;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001272;GAV1004-N;2018/9;58;C;20;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001272;GAV1030-N;2018/9;88;A;20;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001278;GAV2021-N;2018/9;68;B;44;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001280;GAV2021-N;2018/9;54;C;20;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001413;COM3064-N;2018/9;57;C;21;M;P;CSNSNG;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001414;GAV2017-N;2018/9;54;C;18;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001414;GAV2029-N;2018/9;72;A;18;M;P;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001416;GAV1001-N;2018/9;58;C;18;M;ABS;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001416;GAV1002-N;2018/9;73;A;18;M;ABS;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001416;GAV1004-N;2018/9;66;B;18;M;ABS;TGDBS;BSc (Hons) Technical Game Development;BS;;;;;
00001418;GAV2017-N;2018/9;71;A;21;M;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001356;GAV2016-N;2018/9;43;D;21;F;P;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00001357;GAV1003-N;2018/9;70;A;20;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001358;CAM1031-N;2018/9;75;A;29;M;ABS;CGNBA;BA (Hons) Comics and Graphic Novels;BA;;;;;
00001359;GAV2016-N;2018/9;82;A;19;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001363;CIS0003-N;2018/9;0;F;20;F;ABS;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001363;CIS0005-N;2018/9;0;F;20;F;ABS;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001364;GAV2003-N;2018/9;40;D;19;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001367;CIS1018-N;2018/9;24;F;19;M;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001368;GAV2007-N;2018/9;31;F;20;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001369;GAV2027-N;2018/9;40;D;21;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001370;CIS2014-N;2018/9;66;B;19;F;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001372;CIS2017-N;2018/9;64;B;22;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001376;GAV2007-N;2018/9;40;D;18;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001379;CIS1018-N;2018/9;82;A;37;F;P;CPTSNG;BSc (Hons) Computing;BS;;;;;
00001380;GAV2027-N;2018/9;0;WS;21;F;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001381;CIS1018-N;2018/9;67;B;57;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001383;CIS1018-N;2018/9;60;B;41;M;ABS;CPTSNG;BSc (Hons) Computing;BS;;;;;
00001384;GAV2027-N;2018/9;0;F;20;M;P;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00001385;GAV2016-N;2018/9;78;A;19;F;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001386;GAV2027-N;2018/9;24;F;19;M;ABS;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001389;GAV0004-N;2018/9;40;D;22;F;AA;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001389;GAV0005-N;2018/9;0;PL;22;F;AA;VIWBA;BA (Hons) Visual Effects;BA;;;;;
00001390;GAV1003-N;2018/9;73;A;35;M;ABS;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001392;GAV2027-N;2018/9;50;C;18;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001393;CIS1018-N;2018/9;59;C;60;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001394;CIS2017-N;2018/9;44;D;64;M;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001398;GAV1009-N;2018/9;0;DA;22;M;P;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001196;GAV2015-N;2018/9;67;B;18;M;P;IGDSNG;BA (Hons) Indie Games Development;BA;;;;;
00001198;GAV2011-N;2018/9;70;A;22;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001256;GAV2008-N;2018/9;48;D;19;F;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001257;GAV2028-N;2018/9;67;B;22;M;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001258;GAV2011-N;2018/9;67;B;38;F;ABS;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00001259;GAV2028-N;2018/9;66;B;18;F;PDG;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001262;CIS2001-N;2018/9;76;A;47;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001262;CIS2021-N;2018/9;80;A;47;F;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001264;DES2187-N;2018/9;80;A;45;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001301;CIS2001-N;2018/9;75;A;37;F;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001301;CIS2021-N;2018/9;60;B;37;F;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001303;GAV2011-N;2018/9;64;B;22;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001304;GAV2028-N;2018/9;44;D;19;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001307;GAV2011-N;2018/9;44;D;62;F;ABS;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00001309;DES2187-N;2018/9;45;D;18;F;ABS;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001403;CIS2001-N;2018/9;20;F;22;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001403;CIS2021-N;2018/9;0;WD;22;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001404;DES2187-N;2018/9;80;A;18;M;P;CGSSNG;BA (Hons) Comics, Graphic Novels and Sequential Art;BA;;;;;
00001405;GAV2008-N;2018/9;35;F;20;F;PDG;AVBA;BA (Hons) Computer Animation;BA;;;;;
00001407;CAM2040-N;2018/9;67;B;22;M;P;OABA;BA (Hons) Performing Arts;BA;;;;;
00001408;GAV2028-N;2018/9;77;A;34;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001409;MED3007-N;2018/9;75;A;64;M;AA;MZSNG;BA (Hons) Media Studies;BA;;;;;
00001412;CAM2040-N;2018/9;65;B;19;M;P;OABA;BA (Hons) Performing Arts;BA;;;;;
00001428;GAV2011-N;2018/9;65;B;21;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001429;GAV2028-N;2018/9;75;A;18;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001300;GAV2016-N;2018/9;73;A;19;F;P;CGPPRD;MComp (Hons) Computer Games Programming;MC;;;;;
00001301;CIS2017-N;2018/9;65;B;37;F;ABS;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001302;GAV2016-N;2018/9;64;B;46;F;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001303;GAV2027-N;2018/9;67;B;22;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001304;GAV2007-N;2018/9;57;C;19;F;ABS;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001305;CIS2014-N;2018/9;45;D;20;F;ABS;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001306;CAM1031-N;2018/9;78;A;19;M;ABS;CGNBA;BA (Hons) Comics and Graphic Novels;BA;;;;;
00001307;GAV2027-N;2018/9;0;F;62;F;ABS;CGVIMO;MComp (Hons) Computer Games Design;MC;;;;;
00001403;CIS2017-N;2018/9;67;B;22;M;P;CSSNG;BSc (Hons) Computer Science;BS;;;;;
00001406;CIS2014-N;2018/9;27;F;18;F;PDG;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001407;CAM2039-N;2018/9;74;A;22;M;P;OABA;BA (Hons) Performing Arts;BA;;;;;
00001408;GAV2007-N;2018/9;68;B;34;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001409;MED3036-N;2018/9;64;B;64;M;AA;MZSNG;BA (Hons) Media Studies;BA;;;;;
00001410;CIS1018-N;2018/9;0;F;49;F;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001412;CAM2039-N;2018/9;67;B;19;M;P;OABA;BA (Hons) Performing Arts;BA;;;;;
00001428;GAV2027-N;2018/9;90;A;21;M;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001429;GAV2007-N;2018/9;63;B;18;F;P;CATSNG;BA (Hons) Concept Art;BA;;;;;
00001431;GAV0004-N;2018/9;20;F;57;F;ABS;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001432;CAM1020-N;2018/9;70;A;18;M;P;FASNG;BA (Hons) Fine Art;BA;;;;;
00001433;GAV2016-N;2018/9;42;D;20;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001434;GAV2016-N;2018/9;42;D;22;F;ABS;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001435;GAV2016-N;2018/9;82;A;19;M;P;UPSNG;BSc (Hons) Computer Games Programming;BS;;;;;
00001437;GAV2027-N;2018/9;0;F;19;F;P;GMSNG;BA (Hons) Computer Games Design;BA;;;;;
00001438;GAV1003-N;2018/9;70;A;18;F;ABS;ZDSNG;BA (Hons) Computer Games Art;BA;;;;;
00001439;MFP2026-N;2018/9;2;F;19;M;P;SPJBA;BA (Hons) Sport Journalism;BA;;;;;
00001457;GAV2003-N;2018/9;45;D;20;M;NM;CCHSNG;BA (Hons) Computer Character Animation;BA;;;;;
00001458;CIS2014-N;2018/9;80;A;21;M;P;CYBBS;BSc (Hons) Cybersecurity and Networks;BS;;;;;
00001459;CIS1018-N;2018/9;90;A;63;M;P;CPTSNG;BSc (Hons) Computing;BS;;;;;
